City,Status,assignee,Type,name_en,name_zh,OSM Search,GM Search,osm_type,osm_id,GM locatio,OSM location,source,lon,lat,custom_name,comments,wikidata,wikipedia,gv,sco,scn,sr-ec,wuu,vmf,nan,sr-el,cdo,gu,got,zh-hk,gd,pt-br,ga,gn,gl,hak,lb,kk-cn,vep,la,ln,lo,xmf,tr,nap,li,lv,lt,jam,tk,th,tg,te,sgs,pcd,ta,yi,lrc,ceb,yo,kk-kz,de,da,za,lzh,pdc,hif,rm,dv,qu,vls,bar,zh-hans,eml,kn,de-ch,zh-hant,map-bms,mhr,diq,el,eo,en,zh,pms,ee,arz,kaa,kk-tr,arc,kk-cyrl,eu,et,wo,es,ba,en-gb,ru,rw,kl,ak,zh-cn,new,ro,dsb,bn,hsb,be,bg,ms,wa,ast,zh-sg,bm,jv,bo,rue,br,bs,ja,fit,ace,ilo,oc,ltg,be-tarask,tw,de-at,krc,nds,yue,tt,udm,co,nso,bjn,ca,lmo,ce,cy,ang,csb,cs,cv,frc,ps,srn,pt,zh-tw,tl,frr,pa,xal,crh-latn,fo,war,pl,vec,hy,nrm,hr,iu,zh-my,ht,hu,gan,hi,gag,zh-mo,pnb,bug,he,mg,kk-latn,fur,kw,uz,ml,azb,mn,mk,ur,zea,mt,stq,uk,mr,ug,mwl,my,prg,sah,bho,af,vi,is,am,it,an,as,ar,km,io,av,ia,szl,az,ie,id,nds-nl,pap,nl,nn,min,na,nb,gan-hans,gan-hant,ne,lij,nah,kk-arab,cbk-zam,vo,pag,zu,ksh,pam,kab,fr,ku,lad,fy,frp,fa,mai,fi,mzn,gom,ab,ky,en-ca,bcl,ka,kg,gsw,ckb,kk,sr,sq,ko,sv,su,or,sk,si,sh,so,mrj,sl,sc,sa,rgn,sw,se,sd
Seoul,OSM,Upendra,Tourism,Leeum Samsung Museum of Art,Leeum三星美术馆,https://batpad.github.io/quick-geocode/?name=Leeum%20Samsung%20Museum%20of%20Art&city=Seoul,"https://www.google.com/maps/search/Leeum+Samsung+Museum+of+Art,+Seoul/",way,350284406,,#N/A,quick-geocode,,,,,Q487498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Leeum, Samsung Museum of Art",三星美術館 Leeum,,,,,,,,,,,Museo Leeum,,,,,,,,,,,,,,,,,,,,,,,,,サムスン美術館 Leeum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leeum,,,,,,,,,,,,,,,,,,,,,삼성미술관 Leeum,,,,,,,,,,,,,,,
Seoul,OSM,Upendra,Tourism,Lotte World,乐天世界,https://batpad.github.io/quick-geocode/?name=Lotte%20World&city=Seoul,"https://www.google.com/maps/search/Lotte+World,+Seoul/",way,26281660,,#N/A,quick-geocode,,,,,Q494668,,,,,,,,,,,,,樂天世界,,,,,,,,,,,,,,,,,,,,,ล็อตเตเวิลด์,,,,,,,,Lotte World,,,Lotte World,,,,,,,,,,,乐天世界,,,,樂天世界,,,,,,Lotte World,乐天世界,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ロッテワールド,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lotte World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lotte World,,,,,,عالم لوت,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lotte World,,,,,,,,,,,,,,,,,,,,,롯데월드,Lotte World,Lotte World,,,,,,,,,,,,,
Seoul,OSM,Upendra,Tourism,N Seoul Tower,N首尔塔,https://batpad.github.io/quick-geocode/?name=N%20Seoul%20Tower&city=Seoul,"https://www.google.com/maps/search/N+Seoul+Tower,+Seoul/",way,370286012,,#N/A,quick-geocode,,,,,Q69134,,,,,,,,,,,,,,,,,,,,,,,Turris Seuli,,,,N Seul Kulesi,,,,,,,หอคอยเอ็นโซล,,,,,,,,,,,N Seoul Tower,,,,,,,,,,,,,,N Seoul Tower,,,,,,,N Seoul Tower,首爾塔,,,,,,,,,,,N Seoul Tower,,N Seoul Tower,Сеульская телебашня,,,,,,,,,,,,,,,,,Menara Seoul N,,,,,Nソウルタワー,,,,N Seoul Tower,,,,,,,,,,,,,N Seoul Tower,,,,,,,,,,,N Seoul Tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Телевежа Намсан,,,,,,,,,N Seoul Tower,,,Seoul Tower,,,,,,,,,,,Menara Seoul N,,,N Seoul Tower,,,,,,,,,,,,,,,,,,N Seoul Tower,,,,,,,,,,,,N Seoul Tower,,,,,,,,,N서울타워,N Seoul Tower,,,N Soul tawo,,,,,,,,,,,
Seoul,OSM,arun,Tourism,Petite France,小法兰西,https://batpad.github.io/quick-geocode/?name=Petite%20France&city=Seoul,"https://www.google.com/maps/search/Petite+France,+Seoul/",node,4292804895,"https://www.google.com/maps/place/쁘띠프랑스/@37.7149396,127.4887395,17z/data=!3m1!4b1!4m5!3m4!1s0x3563253f15656e01:0x2b921ba7d2ad829a!8m2!3d37.7149396!4d127.4909282",http://www.openstreetmap.org/?mlat=37.7149396&mlon=127.4909282#map=18/37.7149396/127.4887395&layers=D,,,,,Not found,Q12599575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Petite France,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,쁘띠프랑스,,,,,,,,,,,,,,,
Seoul,OSM,arun,Tourism,S.M.Entertainment,韩国SM娱乐有限公司,https://batpad.github.io/quick-geocode/?name=S.M.Entertainment&city=Seoul,"https://www.google.com/maps/search/S.M.Entertainment,+Seoul/",way,356474591,"https://www.google.com/maps/place/SM+Entertainment+Cheongdam+Office/@37.5279268,127.0506902,17z/data=!3m1!4b1!4m5!3m4!1s0x357ca47916d6cee9:0xaf7f92be5acffa56!8m2!3d37.5279268!4d127.0506902",http://www.openstreetmap.org/?mlat=37.5279268&mlon=127.0506902#map=18/37.5279268/127.0506902&layers=D,google,,,,,Q483938,,,,,,,,,,,,,SM娛樂,,,,,,,,,,,,,,S.M. Entertainment,,,,,,,เอสเอ็มเอนเตอร์เทนเมนต์,,,,,,,,,,,S.M. Entertainment,S.M. Entertainment,,,,,,,,,,SM娱乐,,,,SM娛樂,,,,,,S.M. Entertainment,SM娛樂,,,,,,,,,,,S.M. Entertainment,,,SM Entertainment,,,,,,,,,,,,SM Entertainment,,S.M. Entertainment,,,,,,,,SMエンターテインメント,,,,,,,,,,,SM Entertainment,,,,,,,,,,,,,,,,,SM Entertainment,,SM Entertainment,,,,,,,SM Entertainment,,S.M. Entertainment,,,,,,S.M. Entertainment,,,,,,,S.M. אנטרטיינמנט,,,,,,,,S.M. Entertainment,,,,,,,,,,,,,,,S.M. Entertainment,,,S.M. Entertainment,,,إس إم إنترتينمنت,,,,,,S.M. Entertainment,,S.M. Entertainment,,,S.M. Entertainment,,,,SM Entertainment,,,,,,,,,,,,SM Entertainment,,SM Entertainment,,,,,اس.ام. اینترتینمنت,,SM Entertainment,,,,,,,S.M.Entertainment,,,,S.M. Entertainment,,,SM 엔터테인먼트,SM Entertainment,,,,,,,,,,,,,,
Seoul,OSM,Upendra,Tourism,Sejong Center,世宗文化会馆,https://batpad.github.io/quick-geocode/?name=Sejong%20Center&city=Seoul,"https://www.google.com/maps/search/Sejong+Center,+Seoul/",way,223158436,"https://www.google.com/maps/place/Sejong+Center/@37.5725254,126.9756429,17z/data=!3m1!4b1!4m5!3m4!1s0x357ca2eb4d3089f9:0xdc83747259b1898d!8m2!3d37.5725254!4d126.9756429",http://www.openstreetmap.org/?mlat=37.5725254&mlon=3089f9:0xdc83747259b1898d!8m2!/?mlat=37.5725254&mlon=126.9756429#map=18/37.5725254/126.9756429&layers=D,google,,,,,Q496974,,,,,,,,,,,,,世宗文化會館,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,世宗文化會館,,,,,,,,世宗文化会馆,,,,世宗文化會館,,,,,,Sejong Center,世宗文化會館,,,,,,,,,,,Centro de Sejong,,,,,,,,,,,,,,,,,,,,,,,,,世宗文化会館,,,,,,,,,,,世宗文化會館,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trung tâm Sejong,,,,,,,,,,,,,,Sejong Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,세종문화회관,,,,,,,,,,,,,,,
Seoul,OSM,Upendra,Tourism,Seoul National University,首尔大学,https://batpad.github.io/quick-geocode/?name=Seoul%20National%20University&city=Seoul,"https://www.google.com/maps/search/Seoul+National+University,+Seoul/",way,173556800,,#N/A,quick-geocode,,,,,Q39913,,,Seoul Naitional Varsity,,,,,Siú-ní Tāi-ha̍k-hāu,,,,,首爾大學,,Universidade Nacional de Seul,,,,,,,,Universitas Nationalis Seulensis,,,,,,,,Seulo nacionalinis universitetas,,,มหาวิทยาลัยแห่งชาติโซล,,,,,,,,Seoul National University,,,Seoul National University,,,,,,,,,,,首尔大学,,,,首爾大學,,,,Εθνικό Πανεπιστήμιο της Σεούλ,,Seoul National University,首爾大學,,,,,,,,,,,Universidad Nacional de Seúl,,Seoul National University,Сеульский национальный университет,,,,首尔大学,,,,,,,,Universiti Kebangsaan Seoul,,,首尔大学,,,,,,,ソウル大学校,,,Nailian nga Unibersidad ti Seoul,,,,,,,,首爾大學,,,,,,,,,,,,Seoul National University,,,,,Universidade Nacional de Seul,首爾大學,Pambansang Unibersidad ng Seoul,,,,,,,Narodowy Uniwersytet Seulski,,Սեուլի ազգային համալսարան,,,,首尔大学,,,,,,首爾大學,,,האוניברסיטה הלאומית של סיאול,,,,,,,,Сөүлийн Үндэсний Их Сургууль,,,,,,Сеульський національний університет,,,,,,,,,Đại học Quốc gia Seoul,,,Università Nazionale di Seul,,,,,,,,,Seul Milli Universiteti,,Universitas Nasional Seoul,,,Seoul National University,,,,Seoul National University,,,,,,,,,,,,,,université nationale de Séoul,,,,,دانشگاه ملی سئول,,Soulin kansallinen yliopisto,,,,,Seoul National University,,,,,,Сеул Ұлттық Университеті,Национални универзитет у Сеулу,,서울대학교,Seouls nationella universitet,,,,,,,,,,,,,,
Seoul,OSM,Upendra,Tourism,Seoul Olympic Museum,首尔奥林匹克纪念馆,https://batpad.github.io/quick-geocode/?name=Seoul%20Olympic%20Museum&city=Seoul,"https://www.google.com/maps/search/Seoul+Olympic+Museum,+Seoul/",node,368725409,,#N/A,quick-geocode,,,,,Q624285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seoul Olympic Museum,,,,,,,,,,,,,,,Сеульский Олимпийский музей,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울올림픽기념관,,,,,,,,,,,,,,,
Seoul,OSM,Upendra,Tourism,Sungkyunkwan University,成均馆大学,https://batpad.github.io/quick-geocode/?name=Sungkyunkwan%20University&city=Seoul,"https://www.google.com/maps/search/Sungkyunkwan+University,+Seoul/",way,75546222,"https://www.google.com/maps/place/Sungkyunkwan+University/@37.588227,126.993606,17z/data=!3m1!4b1!4m5!3m4!1s0x357ca2d4cdb87315:0x5b2b20a2005c6114!8m2!3d37.588227!4d126.993606",http://www.openstreetmap.org/?mlat=37.588227&mlon=126.993606#map=18/37.588227/126.993606&layers=D,google,,,,,Q41085,,,,,,,,Sêng-kun-koán Tāi-ha̍k-hāu,,,,,成均館大學,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sungkyunkwan-Universität,,,,,,,,,,,成均馆大学,,,,成均館大學,,,,,,Sungkyunkwan University,成均館大學,,,,,,,,,,,Universidad Sungkyunkwan,,Sungkyunkwan University,Университет Сонгюнгван,,,,成均馆大学,,,,,,,,,,,成均馆大学,,,,,,,成均館大学校,,,,,,,,,,,成均館大學,,,,,,,,,,,,,,,,,,成均館大學,,,,,,,,,,Սոնգյունգվան համալսարան,,,,成均馆大学,,,,,,成均館大學,,,,,,,,,,,Сонгюньгуан их сургууль,,,,,,Університет Сонгюнгван,,,,,,,,,Đại học Sungkyunkwan,,,Università di Sungkyunkwan,,,,,,,,,,,,,,Sungkyunkwan University,,,,,,,,,,,,,,,,,,université Sungkyunkwan,,,,,,,,,,,,Sungkyunkwan University,,,,,,,,,성균관대학교,,,,,,,,,,,,,,,
Seoul,OSM,Upendra,Tourism,The Han River Grand Bridge,汉江大桥,https://batpad.github.io/quick-geocode/?name=The%20Han%20River%20Grand%20Bridge&city=Seoul,"https://www.google.com/maps/search/The+Han+River+Grand+Bridge,+Seoul/",way,37928409,"https://www.google.com/maps/place/Banpo+Bridge/@37.5150997,126.9959593,17.17z/data=!4m5!3m4!1s0x357ca22adfff9221:0xea0c65492d5da08d!8m2!3d37.5156865!4d126.9960697",http://www.openstreetmap.org/?mlat=37.5156865&mlon=126.9960697#map=18/37.5150997/126.9959593&layers=D,,,,,Not found,Q255506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,బాన్పో వంతెన,,,,,,,,,Banpo-Brücke,,,,,,,,,,,,,,,,,,,,,Banpo Bridge,盤浦大橋,,,,,,,,,,,Puente Banpo,,,Фонтан радуги,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Most Banpo,,,,,Ponte Banpo,,,,,,,,,,,Ծիածանի շատրվան,,,,,,,,,,,,,,,,,,,,,Паньбугийн гүүр,,,,,,,,,,,,,,,Cầu Banpo,,,,,,جسر بانبو,,,,,,,,,,,Banpobrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Банпо көпірі,,,반포대교,,,,,,,,,,,,,,,
Seoul,OSM,Upendra,Tourism,World Cup Park,世界杯公园,https://batpad.github.io/quick-geocode/?name=World%20Cup%20Park&city=Seoul,"https://www.google.com/maps/search/World+Cup+Park,+Seoul/",node,2676440132,,#N/A,,,,,,Q11263863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,World Cup Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ワールドカップ公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,월드컵공원,,,,,,,,,,,,,,,
SF,OSM,,Hotel,Buena Vista Park,康姆斯福海特布纳维斯塔公园公寓酒店,https://batpad.github.io/quick-geocode/?name=Buena%20Vista%20Park&city=SF,"https://www.google.com/maps/search/Buena+Vista+Park,+SF/",way,7459901,,#N/A,,-122.4413157,37.76901055,Haight Buena Vista Park,"ningun hotel con ese nombre, solo un parque """"Buena Vista Park. En fb se encuentra con ""
Buena Vista Park-Haight Ashbury SF,Ca""",Q2749189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,美景公園,,,,,,Buena Vista Park,舊金山麗景公園,,,,,,,,,,,,,,,,,,美景公园,,,,,,,,,,,,,,,,,,ブエナ・ビスタ・パーク,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buena Vista Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buena Vista Park,,,,,,,,,,,,,,,,,,Buena Vista Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SF,OSM,,Hotel,Hyatt Regency San Francisco,凯悦旧金山酒店,https://batpad.github.io/quick-geocode/?name=Hyatt%20Regency%20San%20Francisco&city=SF,"https://www.google.com/maps/search/Hyatt+Regency+San+Francisco,+SF/",way,28319370,,#N/A,,-122.3957246,37.7942673,Hyatt Regency,,Q5952911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyatt Regency San Francisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SF,OSM,,Hotel,InterContinental San Francisco,洲际旧金山酒店,https://batpad.github.io/quick-geocode/?name=InterContinental%20San%20Francisco&city=SF,"https://www.google.com/maps/search/InterContinental+San+Francisco,+SF/",way,256029743,,#N/A,quick-geocode,,,,,Q3153055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,InterContinental San Francisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,InterContinental San Francisco,,,,,,,,,,,,,,,,,,InterContinental San Francisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SF,OSM,,Hotel,W San Francisco,旧金山W酒店,https://batpad.github.io/quick-geocode/?name=W%20San%20Francisco&city=SF,"https://www.google.com/maps/search/W+San+Francisco,+SF/",node,3455075365,,#N/A,,-122.4004934,37.7852231,W San Francisco,,Q2648096,,,,,,,,,,,,,W酒店,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W酒店,,,,W酒店,,,,,,W San Francisco,W酒店,,,,,,,,,,,,,,,,,,W酒店,,,,,,,,,,,,,,,,,,Wサンフランシスコ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W酒店,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SF,OSM,,Shopping,Metreon,娱乐中心,https://batpad.github.io/quick-geocode/?name=Metreon&city=SF,"https://www.google.com/maps/search/Metreon,+SF/",way,24307421,,#N/A,,-122.4031426,37.78428745,Metreon,,Q8014471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Metreon,,,,,,,,,,,,,,,,,,,,,,,,,,Метреон,,,,,,,,,,,メトレオン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SF,OSM,,Tourism,Alcatraz Island,恶魔岛,https://batpad.github.io/quick-geocode/?name=Alcatraz%20Island&city=SF,"https://www.google.com/maps/search/Alcatraz+Island,+SF/",way,295140461,,#N/A,,-122.4229949,37.8267288,Alcatraz Island,done,Q131354,,,,,Алкатраз,,,,Alkatraz,,,,阿爾卡特拉斯島,,,,,,,Alcatraz,,,,,,,Alcatraz Adası,,,,Alkatraso kalėjimas,,,เกาะอัลคาทราซ,,,,,,,میناڤە آلکاتراز,,,,Alcatraz,Alcatraz,,,,,,,,,Alcatraz,阿尔卡特拉斯岛,,,,阿爾卡特拉斯島,,,,Αλκατράζ,Alcatraz,Alcatraz Island,阿爾卡特拉斯島,,,,,,,,Alcatrazeko kartzela,,,Isla de Alcatraz,,,Алькатрас,,,,阿尔卡特拉斯岛,,Alcatraz,,অ্যালকাট্র্যাজ দ্বীপ,,,Алкатрас,Pulau Alcatraz,,,阿尔卡特拉斯岛,,Pakunjaran Alcatraz,,,,Ostrvo Alcatraz,アルカトラズ島,,,,Alcatraz,,,,,,,,,,,,,Presó d'Alcatraz,,,Alcatraz,,,Alcatraz,,,,,Ilha de Alcatraz,阿爾卡特拉斯島,,,,,,,,Alcatraz,,,,Alcatraz,,,,Alcatraz-sziget,,,,,القطراز,,אלקטרז,,,,,,,,,Алкатраз,,,,,Алькатрас,,,,,,,,Alcatraz,Đảo Alcatraz,Alcatraz,,Alcatraz,,,جزيرة ألكتراز,,,,,,Alkatraz,,Pulau Alcatraz,,,Alcatraz,,,,Alcatraz,,,,,,,,,,,,,,île d'Alcatraz,,,,,جزیره آلکاتراز,,Alcatraz,,,,,,,,,,,Алькатрас аралы,Алкатраз,Alkatrazi,알카트라즈 섬,Alcatraz,,,Alcatraz,,Alcatraz,,,,,,,,,
SF,OSM,,Tourism,Balmy Alley,温暖巷,https://batpad.github.io/quick-geocode/?name=Balmy%20Alley&city=SF,"https://www.google.com/maps/search/Balmy+Alley,+SF/",way,8920344,,#N/A,,-122.4117510,37.7512412,Balmy Alley,,Q4852412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Balmy Alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Balmy Alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SF,OSM,,Tourism,Cable Car Museum,缆车博物馆,https://batpad.github.io/quick-geocode/?name=Cable%20Car%20Museum&city=SF,"https://www.google.com/maps/search/Cable+Car+Museum,+SF/",way,30029681,,#N/A,,-122.4114439,37.7947295,Cable Car Museum,,Q5496957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,พิพิธภัณฑ์ รถรางเคเบิล,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cable Car Museum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,サンフランシスコ・ケーブルカー博物館,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cable Car Museum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Francisco Cable Car Museum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SF,OSM,,Tourism,California Academy of Sciences,自然科学馆,https://batpad.github.io/quick-geocode/?name=California%20Academy%20of%20Sciences&city=SF,"https://www.google.com/maps/search/California+Academy+of+Sciences,+SF/",way,28695389,,#N/A,,-122.4660866,37.7698251,California Academy of Sciences,,Q965731,,,,,Калифорнијска академија наука,,,,Kalifornijska akademija nauka,,,,,,,,,,,,,,,,,,,,,,,,,พิพิธภํณฑ์วิทยาศาสตร์,,,,,,,,,,,California Academy of Sciences,,,,,,,,,,,,,,,,,,,,,California Academy of Sciences,加利福尼亚州科学院,,,,,,,,,,,Academia de Ciencias de California,,,Калифорнийская академия наук,,,,,,,,,,,,,,,,,,,,,,カリフォルニア科学アカデミー,,,,,,,,,,,,,,,,,Acadèmia de les Ciències de Califòrnia,,,,,,Budova California Academy of Sciences,,,,,California Academy of Sciences,,,,,,,,,California Academy of Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Каліфорнійська академія наук,,,,,,,,,,,,California Academy of Sciences,,,,,,,,,,,,,,California Academy of Sciences,,,,,,,,,,,,,,,,,,California Academy of Sciences,,,,,فرهنگستان علوم کالیفرنیا,,,,,,,,,,,,,,Калифорнијска академија наука,,캘리포니아 과학 아카데미,,,,Budova California Academy of Sciences,,,,,,,,,,,
SF,OSM,,Tourism,Cartoon Art Museum,卡通艺术博物馆,https://batpad.github.io/quick-geocode/?name=Cartoon%20Art%20Museum&city=SF,"https://www.google.com/maps/search/Cartoon+Art+Museum,+SF/",node,368173967,,#N/A,,-122.4014410,37.7866597,Cartoon Art Museum, and 1206749895,Q1045990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cartoon Art Museum,,,,,,,,,,,,,,,,,,,,,Cartoon Art Museum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cartoon Art Museum,,,,,,,,,,,,,,,,,,Cartoon Art Museum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SF,OSM,,Tourism,De Young Museum,笛洋美术馆,https://batpad.github.io/quick-geocode/?name=De%20Young%20Museum&city=SF,"https://www.google.com/maps/search/De+Young+Museum,+SF/",relation,1652482,,#N/A,,-122.4687203,37.7714977,Young Museum,,Q1470276,en:De Young (museum),,,,,,,,,,,,笛洋美術館,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M. H. de Young Memorial Museum,de Young,,,,,,,,,,笛洋美术馆,,,,笛洋美術館,,,,,,de Young,笛洋美术馆,,,,,,,,,,,M. H. de Young Memorial Museum,,,Музей де Янг,,,,,,,,,,,"Възпоменателен музей ""М. Х. де Янг""",,,,,,,,,,,デ・ヤング美術館,,,,,,,,,,,,,,,,,M. H. de Young Memorial Museum,,,,,,,,,,,M. H. de Young Memorial Museum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,De Young Memorial Museum,,,,,,,,,,,,,,M.H. de Young Memorial Museum,,,,,,,,,,,,,,,,,,San Francisco De Young Museum,,,,,,,,دی یونگ موزه,,,,,,,,,,,,,드 영,M.H. de Young Memorial Museum,,,,,,,,,,,,,,
SF,OSM,,Tourism,Fort Funston,方斯顿堡垒,https://batpad.github.io/quick-geocode/?name=Fort%20Funston&city=SF,"https://www.google.com/maps/search/Fort+Funston,+SF/",way,404851503,,#N/A,,-122.5028881,37.7195093,Fort Funston,,Q3077870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fort Funston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fort Funston,,,,,,,,,,,,,,,,,,Fort Funston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
